event,event_date,location,bout,fighter1,fighter2,fighter1_key,fighter2_key,weightclass,method,scheduled_time_format,outcome,f1_height_cm,f1_weight_in_kg,f1_reach_in_cm,f1_age,f1_stance,f1_fights_before,f1_wins_before,f1_losses_before,f1_draws_before,f1_no_contests_before,f1_win_rate_before,f1_ko_tko_win_rate_before,f1_submission_win_rate_before,f1_decision_win_rate_before,f1_ko_tko_loss_rate_before,f1_submission_loss_rate_before,f1_decision_loss_rate_before,f1_slpm_before,f1_striking_accuracy_before,f1_sapm_before,f1_striking_defense_before,f1_td_avg_before,f1_td_accuracy_before,f1_td_defense_before,f1_sub_avg_before,f1_kd_avg_before,f1_kd_absorbed_avg_before,f1_ctrl_avg_before,f1_current_win_streak_before,f1_current_loss_streak_before,f1_recent_3_win_rate_before,f1_recent_5_win_rate_before,f1_days_since_last_fight,f2_height_cm,f2_weight_in_kg,f2_reach_in_cm,f2_age,f2_stance,f2_fights_before,f2_wins_before,f2_losses_before,f2_draws_before,f2_no_contests_before,f2_win_rate_before,f2_ko_tko_win_rate_before,f2_submission_win_rate_before,f2_decision_win_rate_before,f2_ko_tko_loss_rate_before,f2_submission_loss_rate_before,f2_decision_loss_rate_before,f2_slpm_before,f2_striking_accuracy_before,f2_sapm_before,f2_striking_defense_before,f2_td_avg_before,f2_td_accuracy_before,f2_td_defense_before,f2_sub_avg_before,f2_kd_avg_before,f2_kd_absorbed_avg_before,f2_ctrl_avg_before,f2_current_win_streak_before,f2_current_loss_streak_before,f2_recent_3_win_rate_before,f2_recent_5_win_rate_before,f2_days_since_last_fight,diff_height_cm,diff_weight_in_kg,diff_reach_in_cm,diff_age,diff_fights_before,diff_wins_before,diff_losses_before,diff_draws_before,diff_no_contests_before,diff_win_rate_before,diff_ko_tko_win_rate_before,diff_submission_win_rate_before,diff_decision_win_rate_before,diff_ko_tko_loss_rate_before,diff_submission_loss_rate_before,diff_decision_loss_rate_before,diff_slpm_before,diff_striking_accuracy_before,diff_sapm_before,diff_striking_defense_before,diff_td_avg_before,diff_td_accuracy_before,diff_td_defense_before,diff_sub_avg_before,diff_kd_avg_before,diff_kd_absorbed_avg_before,diff_ctrl_avg_before,diff_current_win_streak_before,diff_current_loss_streak_before,diff_recent_3_win_rate_before,diff_recent_5_win_rate_before,diff_days_since_last_fight
UFC 130: Rampage vs Hamill,2011-05-28,"Las Vegas, Nevada, USA",Frank Mir vs. Roy Nelson,frank mir,roy nelson,frank mir,roy nelson,Heavyweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),1,190.5,119.75,200.66,32.01095140314853,Southpaw,17,12,5,0,0,0.7058823529411765,0.25,0.0,0.08333333333333333,1.0,0.0,0.0,2.4036777583187394,46.32911392405064,3.8485113835376534,39.58762886597938,2.364273204903678,44.44444444444444,37.5,3.7434325744308237,1.182136602451839,0.1970227670753065,5.040499124343257,1,0,0.6666666666666666,0.6,245.0,182.88,119.29,185.42,34.93497604380561,Orthodox,3,2,1,0,0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,2.9381443298969074,37.74834437086093,7.422680412371134,57.01492537313433,0.7731958762886598,11.11111111111111,50.0,0.0,1.5463917525773196,0.7731958762886598,2.345360824742268,0,1,0.6666666666666666,0.6666666666666666,294.0,7.6200000000000045,0.45999999999999375,15.240000000000009,-2.9240246406570805,14,10,4,0,0,0.03921568627450989,-0.75,0.0,0.08333333333333333,1.0,0.0,-1.0,-0.534466571578168,8.580769553189711,-3.574169028833481,-17.42729650715495,1.5910773286150182,33.33333333333333,-12.5,3.7434325744308237,-0.3642551501254807,-0.5761731092133533,2.695138299600989,1,-1,0.0,-0.06666666666666665,-49.0
UFC 130: Rampage vs Hamill,2011-05-28,"Las Vegas, Nevada, USA",Quinton Jackson vs. Matt Hamill,quinton jackson,matt hamill,quinton jackson,matt hamill,Light Heavyweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),1,185.42,92.99,185.42,32.936344969199176,Orthodox,8,6,2,0,0,0.75,0.5,0.0,0.5,0.0,0.0,1.0,2.5217790004585052,46.21848739495798,2.6501604768454836,61.415220293724964,0.687757909215956,45.45454545454545,75.0,0.0,1.1004126547455295,0.0,2.7647867950481433,1,0,0.6666666666666666,0.6,189.0,185.42,92.99,193.04,34.64202600958248,Orthodox,11,9,2,0,0,0.8181818181818182,0.5555555555555556,0.0,0.3333333333333333,0.5,0.0,0.5,3.574131973013,40.133037694013304,3.702484778673688,63.34310850439883,3.258186605232845,47.82608695652174,91.66666666666667,0.0,0.1480993911469475,0.296198782293895,4.05545499424058,5,0,1.0,1.0,217.0,0.0,0.0,-7.6200000000000045,-1.705681040383304,-3,-3,0,0,0,-0.06818181818181823,-0.05555555555555558,0.0,0.16666666666666669,-0.5,0.0,0.5,-1.0523529725544947,6.085449700944679,-1.0523243018282042,-1.9278882106738635,-2.570428696016889,-2.3715415019762887,-16.66666666666667,0.0,0.952313263598582,-0.296198782293895,-1.2906681991924365,-4,0,-0.33333333333333337,-0.4,-28.0
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Reuben Duran vs. Francisco Rivera,reuben duran,francisco rivera,reuben duran,francisco rivera,Bantamweight Bout,Submission ,3 Rnd (5-5-5),1,170.18,61.23,180.34,27.923340177960302,Orthodox,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.466666666666667,46.85314685314685,2.8666666666666667,53.26086956521739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,93.0,172.72,61.23,177.8,29.65366187542779,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-2.539999999999992,0.0,2.539999999999992,-1.7303216974674882,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.466666666666667,46.85314685314685,2.8666666666666667,-46.73913043478261,0.0,0.0,-100.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Scott Jorgensen vs. Ken Stone,scott jorgensen,ken stone,scott jorgensen,ken stone,Bantamweight Bout,KO/TKO ,3 Rnd (5-5-5),1,165.1,61.23,167.64,28.711841204654345,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,172.72,61.23,180.34,28.654346338124572,Southpaw,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-7.6200000000000045,0.0,-12.700000000000017,0.05749486652977254,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Clay Harvison vs. Justin Edwards,clay harvison,justin edwards,clay harvison,justin edwards,Welterweight Bout,Decision - Split ,3 Rnd (5-5-5),1,185.42,77.11,187.96,30.688569472963724,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,177.8,70.31,177.8,28.35318275154004,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,7.619999999999976,6.799999999999997,10.159999999999997,2.335386721423685,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Ryan McGillivray vs. Shamar Bailey,ryan mcgillivray,shamar bailey,ryan mcgillivray,shamar bailey,Welterweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,180.34,77.11,,24.684462696783026,Unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,175.26,70.31,190.5,28.698151950718685,Southpaw,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,5.0800000000000125,6.799999999999997,,-4.0136892539356595,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Josh Grispi vs. George Roop,josh grispi,george roop,josh grispi,george roop,Featherweight Bout,KO/TKO ,3 Rnd (5-5-5),0,180.34,65.77,187.96,22.636550308008214,Orthodox,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0666666666666667,37.2093023255814,5.133333333333334,47.97297297297297,2.0,22.22222222222222,100.0,2.0,0.0,0.0,2.7,0,1,0.0,0.0,154.0,185.42,61.23,182.88,29.56331279945243,Orthodox,4,1,3,0,0,0.25,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,2.600780234070221,26.455026455026452,2.1586475942782832,55.376344086021504,0.39011703511053314,50.0,62.06896551724138,0.0,0.0,0.7802340702210663,1.697009102730819,0,2,0.3333333333333333,0.25,133.0,-5.079999999999984,4.539999999999999,5.0800000000000125,-6.926762491444215,-3,-1,-2,0,0,-0.25,0.0,0.0,-1.0,-0.3333333333333333,0.0,0.6666666666666667,-1.5341135674035542,10.754275870554945,2.9746857390550505,-7.403371113048536,1.6098829648894668,-27.77777777777778,37.93103448275862,2.0,0.0,-0.7802340702210663,1.0029908972691812,0,-1,-0.3333333333333333,-0.25,21.0
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Danny Downes vs. Jeremy Stephens,danny downes,jeremy stephens,danny downes,jeremy stephens,Lightweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,182.88,70.31,182.88,25.155373032169745,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,175.26,70.31,180.34,25.026694045174537,Orthodox,11,6,5,0,0,0.5454545454545454,0.5,0.0,0.3333333333333333,0.0,0.0,0.6,2.6404348951592023,45.393858477970625,2.158943826041936,61.81318681318682,1.0484079730779186,47.368421052631575,57.142857142857146,0.582448873932177,0.8154284235050479,0.1164897747864354,3.1724048666839244,1,0,0.6666666666666666,0.6,154.0,7.6200000000000045,0.0,2.539999999999992,0.12867898699520808,-11,-6,-5,0,0,-0.5454545454545454,-0.5,0.0,-0.3333333333333333,0.0,0.0,-0.6,-2.6404348951592023,-45.393858477970625,-2.158943826041936,38.18681318681318,-1.0484079730779186,-47.368421052631575,42.857142857142854,-0.582448873932177,-0.8154284235050479,-0.1164897747864354,-3.1724048666839244,-1,0,-0.6666666666666666,-0.6,
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Chuck O'Neil vs. Chris Cope,chuck o'neil,chris cope,chuck o'neil,chris cope,Welterweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,187.96,77.11,,25.697467488021903,Unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,182.88,77.11,182.88,28.249144421629023,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,5.0800000000000125,0.0,,-2.5516769336071192,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Fabio Maldonado vs. Kyle Kingsbury,fabio maldonado,kyle kingsbury,fabio maldonado,kyle kingsbury,Light Heavyweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,185.42,92.99,190.5,31.21423682409309,Orthodox,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.24074074074074,72.35772357723577,4.537037037037036,50.505050505050505,0.0,0.0,100.0,2.7777777777777777,1.3888888888888888,0.0,4.699074074074074,1,0,1.0,1.0,231.0,193.04,92.99,200.66,29.201916495550993,Orthodox,4,3,1,0,0,0.75,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,2.7122381477398014,34.94318181818182,2.954796030871003,60.932944606414,3.6383682469680263,57.89473684210527,68.0,0.0,0.33076074972436603,0.0,4.206174200661521,3,0,1.0,0.75,119.0,-7.6200000000000045,0.0,-10.159999999999997,2.0123203285420956,-3,-2,-1,0,0,0.25,0.6666666666666667,0.0,-0.6666666666666666,0.0,0.0,-1.0,5.528502593000939,37.414541759053954,1.5822410061660332,-10.427894101363492,-3.6383682469680263,-57.89473684210527,32.0,2.7777777777777777,1.0581281391645228,0.0,0.49289987341255337,-2,0,0.0,0.25,112.0
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Ed Herman vs. Tim Credeur,ed herman,tim credeur,ed herman,tim credeur,Middleweight Bout,KO/TKO ,3 Rnd (5-5-5),1,185.42,92.99,195.58,30.6694045174538,Orthodox,9,4,5,0,0,0.4444444444444444,0.25,0.0,0.25,0.2,0.0,0.4,2.9822049498875027,52.48380129589633,1.8040499079566372,41.89723320158103,4.233994681939047,52.27272727272727,70.58823529411765,1.2886070771118838,0.18408672530169767,0.18408672530169767,8.679689097975045,0,1,0.3333333333333333,0.4,644.0,190.5,83.91,190.5,33.90280629705681,Orthodox,4,3,1,0,0,0.75,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,3.366058906030856,30.0,2.889200561009818,59.12698412698413,0.420757363253857,100.0,50.0,3.366058906030856,0.841514726507714,0.841514726507714,1.9495091164095375,0,1,0.6666666666666666,0.75,626.0,-5.0800000000000125,9.079999999999998,5.0800000000000125,-3.233401779603014,5,1,4,0,0,-0.3055555555555556,-0.41666666666666663,0.0,0.25,0.2,0.0,-0.6,-0.38385395614335316,22.483801295896328,-1.0851506530531807,-17.229750925403096,3.81323731868519,-47.72727272727273,20.588235294117652,-2.077451828918972,-0.6574280012060163,-0.6574280012060163,6.730179981565508,0,0,-0.3333333333333333,-0.35,18.0
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Clay Guida vs. Anthony Pettis,clay guida,anthony pettis,clay guida,anthony pettis,Lightweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),1,170.18,70.31,177.8,29.48665297741273,Orthodox,13,8,5,0,0,0.6153846153846154,0.125,0.0,0.375,0.0,0.0,0.6,2.472328767123288,35.2059925093633,2.4854794520547947,66.0071942446043,4.043835616438357,39.80582524271845,76.0,0.8876712328767125,0.29589041095890417,0.19726027397260276,7.236164383561644,3,0,1.0,0.6,154.0,177.8,70.31,182.88,24.35044490075291,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-7.6200000000000045,0.0,-5.079999999999984,5.136208076659823,13,8,5,0,0,0.6153846153846154,0.125,0.0,0.375,0.0,0.0,0.6,2.472328767123288,35.2059925093633,2.4854794520547947,-33.99280575539569,4.043835616438357,39.80582524271845,-24.0,0.8876712328767125,0.29589041095890417,0.19726027397260276,7.236164383561644,3,0,1.0,0.6,
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,"Las Vegas, Nevada, USA",Ramsey Nijem vs. Tony Ferguson,ramsey nijem,tony ferguson,ramsey nijem,tony ferguson,Ultimate Fighter 13 Welterweight Tournament Title Bout,KO/TKO ,3 Rnd (5-5-5),0,180.34,70.31,190.5,23.173169062286107,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,180.34,77.11,193.04,27.307323750855577,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,-6.799999999999997,-2.539999999999992,-4.13415468856947,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Darren Elkins vs. Michihiro Omigawa,darren elkins,michihiro omigawa,darren elkins,michihiro omigawa,Featherweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),1,177.8,65.77,180.34,27.069130732375086,Orthodox,2,1,1,0,0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.823529411764706,55.55555555555556,21.176470588235297,66.66666666666666,100.0,0.0,0.0,0.0,6.529411764705883,0,1,0.5,0.5,314.0,167.64,65.77,172.72,35.47707049965777,Orthodox,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3777777777777778,32.97872340425532,2.977777777777778,51.0948905109489,0.6666666666666667,50.0,48.275862068965516,1.6666666666666665,0.0,0.0,2.0833333333333335,0,3,0.0,0.0,126.0,10.160000000000025,0.0,7.6200000000000045,-8.407939767282684,-1,1,-2,0,0,0.5,1.0,0.0,0.0,0.0,0.0,-1.0,-1.3777777777777778,-32.97872340425532,-0.1542483660130718,4.460665044606657,20.50980392156863,16.666666666666657,51.724137931034484,-1.6666666666666665,0.0,0.0,4.44607843137255,0,-2,0.5,0.5,188.0
UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Joey Beltran vs. Aaron Rosa,joey beltran,aaron rosa,joey beltran,aaron rosa,Heavyweight Bout,KO/TKO ,3 Rnd (5-5-5),1,185.42,83.91,190.5,29.505817932922657,Orthodox,4,2,2,0,0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,4.386929796182465,41.544117647058826,3.8240051763183436,51.71568627450981,0.2911679068262698,11.11111111111111,82.35294117647058,0.0,0.0,0.2911679068262698,3.2368165642187,0,2,0.3333333333333333,0.5,140.0,193.04,92.99,195.58,28.03832991101985,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-7.6200000000000045,-9.079999999999998,-5.0800000000000125,1.4674880219028061,4,2,2,0,0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,4.386929796182465,41.544117647058826,3.8240051763183436,-48.28431372549019,0.2911679068262698,11.11111111111111,-17.64705882352942,0.0,0.0,0.2911679068262698,3.2368165642187,0,2,0.3333333333333333,0.5,
UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Dustin Poirier vs. Jason Young,dustin poirier,jason young,dustin poirier,jason young,Featherweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),1,175.26,70.31,182.88,22.390143737166323,Southpaw,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.133333333333334,52.02702702702703,1.0666666666666667,62.7906976744186,0.0,0.0,77.77777777777777,0.0,0.0,0.0,7.800000000000001,1,0,1.0,1.0,161.0,175.26,65.77,185.42,24.95277207392197,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,4.540000000000006,-2.539999999999992,-2.5626283367556475,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.133333333333334,52.02702702702703,1.0666666666666667,-37.2093023255814,0.0,0.0,-22.22222222222223,0.0,0.0,0.0,7.800000000000001,1,0,1.0,1.0,
UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Nick Ring vs. James Head,nick ring,james head,nick ring,james head,Middleweight Bout,Submission ,3 Rnd (5-5-5),1,182.88,83.91,187.96,32.33127994524298,Southpaw,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7333333333333334,32.800000000000004,1.8666666666666667,65.85365853658536,0.0,0.0,33.33333333333334,0.0,0.0,0.0,0.06666666666666667,1,0,1.0,1.0,105.0,185.42,77.11,185.42,27.3347022587269,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-2.539999999999992,6.799999999999997,2.5400000000000205,4.996577686516083,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7333333333333334,32.800000000000004,1.8666666666666667,-34.14634146341464,0.0,0.0,-66.66666666666666,0.0,0.0,0.0,0.06666666666666667,1,0,1.0,1.0,
UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Mike Massenzio vs. Krzysztof Soszynski,mike massenzio,krzysztof soszynski,mike massenzio,krzysztof soszynski,Light Heavyweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,187.96,83.91,185.42,28.607802874743328,Southpaw,3,1,2,0,0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.453257790368272,47.05882352941176,3.11614730878187,42.10526315789473,5.09915014164306,60.0,0.0,4.2492917847025495,0.84985835694051,0.0,6.246458923512749,0,2,0.3333333333333333,0.3333333333333333,314.0,185.42,92.99,195.58,33.856262833675565,Open Stance,7,5,2,0,0,0.7142857142857143,0.2,0.0,0.2,0.5,0.0,0.5,3.3633324762149654,38.58407079646018,3.1010542555926977,60.89494163424124,0.6942658781177682,27.27272727272727,61.904761904761905,1.3885317562355364,0.23142195937258936,0.23142195937258936,3.6718950887117514,1,0,0.6666666666666666,0.6,210.0,2.5400000000000205,-9.079999999999998,-10.160000000000025,-5.248459958932237,-4,-4,0,0,0,-0.380952380952381,-0.2,0.0,-0.2,0.0,0.0,-0.5,-2.9100746858466935,8.474752732951579,0.015093053189172423,-18.78967847634651,4.404884263525291,32.727272727272734,-61.904761904761905,2.860760028467013,0.6184363975679207,-0.23142195937258936,2.574563834800997,-1,2,-0.3333333333333333,-0.26666666666666666,104.0
UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Jesse Bongfeldt vs. Chris Weidman,jesse bongfeldt,chris weidman,jesse bongfeldt,chris weidman,Middleweight Bout,Submission ,3 Rnd (5-5-5),0,182.88,83.91,,30.784394250513348,Orthodox,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533333333333333,65.4320987654321,0.8666666666666667,43.47826086956522,2.0,33.33333333333333,37.5,0.0,0.0,0.0,5.25,0,0,0.0,0.0,182.0,187.96,83.91,198.12,26.981519507186857,Orthodox,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,42.857142857142854,1.8,61.971830985915496,5.0,62.5,100.0,0.0,0.0,0.0,8.0,1,0,1.0,1.0,100.0,-5.0800000000000125,0.0,,3.802874743326491,0,-1,0,1,0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.5333333333333332,22.574955908289247,-0.9333333333333333,-18.493570116350277,-3.0,-29.16666666666667,-62.5,0.0,0.0,0.0,-2.75,-1,0,-1.0,-1.0,82.0
UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Yves Edwards vs. Sam Stout,yves edwards,sam stout,yves edwards,sam stout,Lightweight Bout,KO/TKO ,3 Rnd (5-5-5),0,175.26,70.31,185.42,34.69404517453799,Southpaw,12,8,4,0,0,0.6666666666666666,0.375,0.0,0.375,0.0,0.0,0.5,2.293637423869379,46.89984101748807,1.3217571595179474,66.66666666666667,0.3498768951665155,60.0,73.07692307692308,1.1662563172217182,0.5831281586108591,0.0,3.988596604898276,2,0,0.6666666666666666,0.6,140.0,175.26,70.31,177.8,27.132101300479125,Orthodox,10,5,5,0,0,0.5,0.0,0.0,1.0,0.0,0.0,0.8,4.4382159395564225,30.502512562814072,3.962953936144285,59.30930930930931,0.219351693882525,40.0,76.40449438202248,0.1096758469412625,0.219351693882525,0.1096758469412625,1.4605166951011457,1,0,0.6666666666666666,0.6,231.0,0.0,0.0,7.619999999999976,7.561943874058866,2,3,-1,0,0,0.16666666666666663,0.375,0.0,-0.625,0.0,0.0,-0.30000000000000004,-2.1445785156870434,16.397328454674,-2.6411967766263373,7.357357357357358,0.13052520128399048,20.0,-3.327571305099397,1.0565804702804558,0.3637764647283341,-0.1096758469412625,2.5280799097971305,1,0,0.0,0.0,-91.0
UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Vagner Rocha vs. Donald Cerrone,vagner rocha,donald cerrone,vagner rocha,donald cerrone,Lightweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,177.8,70.31,185.42,29.013004791238878,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,185.42,70.31,185.42,28.202600958247775,Orthodox,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204545454545454,50.0,2.5,70.66666666666667,5.113636363636363,75.0,100.0,1.7045454545454546,0.0,0.0,5.994318181818182,1,0,1.0,1.0,126.0,-7.619999999999976,0.0,0.0,0.8104038329911027,-1,-1,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.204545454545454,-50.0,-2.5,29.33333333333333,-5.113636363636363,-75.0,0.0,-1.7045454545454546,0.0,0.0,-5.994318181818182,-1,0,-1.0,-1.0,
