,2_1_EVENT,2_1_name,2_1_wins,2_1_losses,2_1_draws,2_1_height_cm,2_1_weight_in_kg,2_1_reach_in_cm,2_1_significant_strikes_landed_per_minute,2_1_significant_striking_accuracy,2_1_significant_strikes_absorbed_per_minute,2_1_significant_strike_defence,2_1_average_takedowns_landed_per_15_minutes,2_1_takedown_accuracy,2_1_takedown_defense,2_1_average_submissions_attempted_per_15_minutes,2_1_age,2_1_stance_Open Stance,2_1_stance_Orthodox,2_1_stance_Sideways,2_1_stance_Southpaw,2_1_stance_Switch,2_1_stance_Unknown,2_1_rolling_win_rate,2_name,2_wins,2_losses,2_draws,2_height_cm,2_weight_in_kg,2_reach_in_cm,2_significant_strikes_landed_per_minute,2_significant_striking_accuracy,2_significant_strikes_absorbed_per_minute,2_significant_strike_defence,2_average_takedowns_landed_per_15_minutes,2_takedown_accuracy,2_takedown_defense,2_average_submissions_attempted_per_15_minutes,2_age,2_stance_Open Stance,2_stance_Orthodox,2_stance_Sideways,2_stance_Southpaw,2_stance_Switch,2_stance_Unknown,2_rolling_win_rate,outcome
3493,UFC 224: Nunes vs. Pennington ,davi ramos,10.0,4.0,0.0,167.64,70.31,177.8,2.64,37.0,3.44,56.0,1.95,40.0,83.0,0.6,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,nick hein,14.0,5.0,0.0,167.64,70.31,167.64,2.65,35.0,3.61,59.0,0.86,33.0,83.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0
3494,UFC 224: Nunes vs. Pennington ,elizeu zaleski dos santos,24.0,7.0,1.0,180.34,77.11,185.42,4.52,42.0,3.33,57.0,0.43,13.0,68.0,0.4,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,sean strickland,28.0,5.0,0.0,185.42,83.91,193.04,5.82,41.0,4.24,63.0,0.92,64.0,84.0,0.2,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
3495,UFC 224: Nunes vs. Pennington ,warlley alves,15.0,7.0,0.0,180.34,83.91,182.88,3.25,48.0,4.21,50.0,1.35,50.0,80.0,0.9,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,sultan aliev,15.0,3.0,0.0,180.34,77.11,187.96,1.41,45.0,2.2,56.0,1.76,38.0,100.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0
3496,UFC 224: Nunes vs. Pennington ,thales leites,28.0,9.0,0.0,185.42,83.91,198.12,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,jack hermansson,23.0,8.0,0.0,185.42,83.91,195.58,5.13,44.0,3.69,55.0,1.66,29.0,75.0,0.4,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3497,UFC 224: Nunes vs. Pennington ,alberto mina,13.0,1.0,0.0,182.88,77.11,195.58,3.23,38.0,3.7,47.0,1.85,20.0,50.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,ramazan emeev,20.0,6.0,0.0,177.8,77.11,193.04,2.53,45.0,2.14,65.0,2.37,29.0,66.0,0.7,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0
3498,UFC 224: Nunes vs. Pennington ,markus perez,12.0,5.0,0.0,185.42,83.91,185.42,2.6,47.0,3.72,52.0,0.81,25.0,77.0,1.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,james bochnovic,8.0,3.0,0.0,193.04,92.99,205.74,0.65,26.0,3.64,21.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3499,UFC Fight Night: Barboza vs. Lee ,edson barboza,24.0,11.0,0.0,180.34,65.77,190.5,4.18,45.0,4.34,57.0,0.48,50.0,75.0,0.1,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,kevin lee,18.0,8.0,0.0,175.26,77.11,195.58,3.88,42.0,3.6,50.0,3.18,43.0,75.0,0.8,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3500,UFC Fight Night: Barboza vs. Lee ,frankie edgar,23.0,11.0,1.0,167.64,61.23,172.72,3.77,40.0,2.82,65.0,2.29,31.0,65.0,0.3,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,cub swanson,29.0,13.0,0.0,172.72,65.77,177.8,4.7,50.0,3.84,59.0,1.09,52.0,61.0,0.4,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3501,UFC Fight Night: Barboza vs. Lee ,justin willis,8.0,2.0,0.0,185.42,119.75,198.12,3.37,59.0,2.57,57.0,0.96,66.0,36.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,chase sherman,16.0,12.0,0.0,193.04,113.4,198.12,6.04,45.0,6.65,52.0,0.09,50.0,74.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
3502,UFC Fight Night: Barboza vs. Lee ,david branch,22.0,6.0,0.0,185.42,83.91,198.12,1.66,39.0,1.91,56.0,2.55,32.0,43.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,thiago santos,22.0,11.0,0.0,187.96,92.99,193.04,3.72,48.0,2.57,53.0,0.88,33.0,65.0,0.1,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
3503,UFC Fight Night: Barboza vs. Lee ,aljamain sterling,23.0,4.0,0.0,170.18,61.23,180.34,4.73,52.0,2.41,58.0,1.97,24.0,45.0,0.8,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,brett johns,17.0,2.0,0.0,170.18,61.23,180.34,2.86,49.0,3.84,53.0,4.92,49.0,58.0,1.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3504,UFC Fight Night: Barboza vs. Lee ,jim miller,36.0,17.0,0.0,172.72,70.31,180.34,2.86,41.0,3.08,58.0,1.56,43.0,48.0,1.8,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,dan hooker,23.0,12.0,0.0,182.88,70.31,190.5,5.08,48.0,4.76,51.0,0.79,34.0,80.0,0.4,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0
3505,UFC Fight Night: Barboza vs. Lee ,ryan laflare,14.0,3.0,0.0,185.42,77.11,187.96,2.89,40.0,1.86,63.0,2.13,44.0,58.0,0.2,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,alex garcia,15.0,6.0,0.0,175.26,77.11,182.88,1.81,31.0,3.03,59.0,3.72,52.0,66.0,0.1,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
3506,UFC Fight Night: Barboza vs. Lee ,merab dvalishvili,16.0,4.0,0.0,167.64,61.23,172.72,4.46,41.0,2.41,56.0,6.55,36.0,78.0,0.3,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,ricky simon,20.0,4.0,0.0,167.64,61.23,175.26,3.01,44.0,3.23,62.0,5.84,50.0,75.0,0.4,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3507,UFC Fight Night: Barboza vs. Lee ,siyar bahadurzada,24.0,8.0,1.0,180.34,77.11,185.42,2.91,40.0,3.23,49.0,1.32,61.0,62.0,0.3,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,luan chagas,15.0,3.0,1.0,182.88,77.11,190.5,4.16,47.0,3.19,62.0,0.32,12.0,85.0,0.3,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0
3508,UFC Fight Night: Barboza vs. Lee ,corey anderson,14.0,5.0,0.0,190.5,92.99,200.66,4.43,46.0,2.22,59.0,4.89,50.0,83.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,patrick cummins,10.0,7.0,0.0,187.96,92.99,193.04,4.26,50.0,3.35,55.0,4.49,41.0,28.0,0.1,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
3509,UFC Fight Night: Barboza vs. Lee ,anthony rocco martin,17.0,6.0,0.0,182.88,77.11,185.42,2.68,37.0,2.59,58.0,0.71,27.0,68.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,keita nakamura,34.0,10.0,2.0,180.34,77.11,185.42,2.23,36.0,3.2,58.0,1.65,48.0,63.0,0.3,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0
3510,UFC Fight Night: Poirier vs. Gaethje ,dustin poirier,29.0,8.0,0.0,175.26,70.31,182.88,5.49,50.0,4.3,53.0,1.36,36.0,63.0,1.2,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,justin gaethje,25.0,4.0,0.0,180.34,70.31,177.8,7.35,60.0,7.5,53.0,0.13,25.0,75.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
3511,UFC Fight Night: Poirier vs. Gaethje ,carlos condit,32.0,14.0,0.0,187.96,77.11,190.5,3.66,39.0,2.67,55.0,0.59,46.0,38.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,alex oliveira,22.0,12.0,1.0,180.34,77.11,193.04,2.99,51.0,2.55,46.0,2.35,38.0,63.0,0.6,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
3512,UFC Fight Night: Poirier vs. Gaethje ,israel adesanya,24.0,3.0,0.0,193.04,83.91,203.2,3.93,48.0,3.11,56.0,0.05,14.0,77.0,0.1,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,marvin vettori,19.0,7.0,1.0,182.88,83.91,187.96,4.56,45.0,4.24,56.0,1.66,45.0,69.0,0.5,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0
3513,UFC Fight Night: Poirier vs. Gaethje ,,18.863975155279505,7.664472049689441,0.24298136645962734,178.55127204968943,76.22416149068323,183.06949317111457,3.4670869565217393,44.337391304347825,3.300068322981367,54.241863354037264,1.5921068322981364,38.498260869565215,60.26273291925466,0.6516645962732919,38.552173913043475,0.0018633540372670807,0.7434782608695653,0.0002484472049689441,0.19826086956521738,0.051925465838509315,0.00422360248447205,0.5468178851984664,cortney casey,10.0,10.0,0.0,170.18,56.7,170.18,4.29,39.0,4.0,55.0,0.39,31.0,39.0,0.5,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3514,UFC Fight Night: Poirier vs. Gaethje ,tim boetsch,21.0,13.0,0.0,182.88,83.91,187.96,2.93,50.0,2.9,57.0,1.45,34.0,59.0,0.8,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,antonio carlos junior,11.0,5.0,0.0,187.96,83.91,200.66,1.95,42.0,2.14,52.0,3.42,39.0,53.0,0.8,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3515,UFC Fight Night: Poirier vs. Gaethje ,muslim salikhov,19.0,4.0,0.0,180.34,77.11,177.8,3.37,51.0,2.91,62.0,1.31,40.0,73.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,ricky rainey,12.0,6.0,0.0,185.42,77.11,195.58,2.55,48.0,2.62,46.0,0.95,18.0,55.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3516,UFC Fight Night: Poirier vs. Gaethje ,wilson reis,23.0,10.0,0.0,162.56,56.7,165.1,1.83,29.0,3.04,55.0,5.15,42.0,47.0,0.6,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,john moraga,19.0,7.0,0.0,167.64,56.7,167.64,2.57,43.0,2.55,56.0,0.62,23.0,44.0,1.1,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3517,UFC Fight Night: Poirier vs. Gaethje ,krzysztof jotko,24.0,6.0,0.0,185.42,83.91,195.58,2.98,42.0,2.23,57.0,1.33,39.0,82.0,0.1,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,brad tavares,20.0,9.0,0.0,185.42,83.91,187.96,3.38,43.0,3.03,56.0,0.81,26.0,82.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3518,UFC Fight Night: Poirier vs. Gaethje ,gilbert burns,22.0,6.0,0.0,177.8,77.11,180.34,3.36,48.0,3.34,54.0,1.95,35.0,47.0,0.5,38.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,dan moret,13.0,6.0,0.0,182.88,70.31,185.42,2.67,43.0,3.56,43.0,1.25,27.0,45.0,0.4,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3519,UFC Fight Night: Poirier vs. Gaethje ,shana dobson,4.0,5.0,0.0,167.64,56.7,175.26,3.34,37.0,5.2,50.0,0.84,50.0,14.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,lauren mueller,5.0,3.0,0.0,165.1,56.7,170.18,4.08,41.0,3.77,58.0,0.7,50.0,71.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3520,UFC Fight Night: Poirier vs. Gaethje ,dhiego lima,17.0,9.0,0.0,187.96,77.11,190.5,3.12,39.0,3.88,58.0,1.26,34.0,73.0,0.6,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,yushin okami,34.0,12.0,0.0,187.96,77.11,190.5,2.06,38.0,2.25,60.0,1.98,39.0,84.0,0.5,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0
3521,UFC Fight Night: Poirier vs. Gaethje ,arjan bhullar,9.0,1.0,0.0,185.42,111.13,190.5,2.33,56.0,3.25,59.0,1.73,75.0,100.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,adam wieczorek,10.0,2.0,0.0,195.58,113.4,205.74,1.68,38.0,1.87,48.0,0.41,33.0,58.0,0.4,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0
3522,UFC Fight Night: Poirier vs. Gaethje ,matthew lopez,10.0,4.0,0.0,170.18,61.23,175.26,3.13,50.0,3.73,55.0,3.32,60.0,71.0,1.3,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,alejandro perez,23.0,9.0,1.0,167.64,61.23,170.18,3.45,35.0,3.18,61.0,0.54,22.0,70.0,0.3,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
3523,UFC Fight Night: Poirier vs. Gaethje ,luke sanders,13.0,5.0,0.0,167.64,61.23,170.18,6.61,52.0,4.37,50.0,0.71,30.0,72.0,0.2,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,patrick williams,8.0,6.0,0.0,172.72,61.23,185.42,4.12,51.0,4.12,52.0,2.71,41.0,100.0,0.5,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0
3524,UFC 223: Khabib vs. Iaquinta ,khabib nurmagomedov,29.0,0.0,0.0,177.8,70.31,177.8,4.1,48.0,1.75,65.0,5.32,48.0,84.0,0.8,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,al iaquinta,14.0,7.0,1.0,177.8,70.31,177.8,4.06,40.0,4.53,61.0,0.63,18.0,74.0,0.2,37.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
3525,UFC 223: Khabib vs. Iaquinta ,rose namajunas,12.0,6.0,0.0,165.1,56.7,165.1,3.68,40.0,3.53,62.0,1.49,48.0,60.0,0.6,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,joanna jedrzejczyk,16.0,5.0,0.0,167.64,52.16,165.1,6.28,48.0,3.25,62.0,0.27,62.0,80.0,0.1,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
3526,UFC 223: Khabib vs. Iaquinta ,renato moicano,17.0,5.0,1.0,180.34,70.31,182.88,4.75,47.0,4.07,60.0,1.66,46.0,74.0,0.7,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,calvin kattar,23.0,7.0,0.0,180.34,65.77,182.88,5.12,39.0,7.1,54.0,0.42,29.0,91.0,0.1,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3527,UFC 223: Khabib vs. Iaquinta ,zabit magomedsharipov,18.0,1.0,0.0,185.42,65.77,185.42,4.89,48.0,3.0,64.0,5.22,56.0,77.0,0.8,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,kyle bochniak,8.0,5.0,0.0,170.18,65.77,177.8,2.63,31.0,5.11,58.0,1.14,15.0,62.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3528,UFC 223: Khabib vs. Iaquinta ,joe lauzon,28.0,16.0,0.0,177.8,70.31,180.34,2.84,39.0,5.39,54.0,2.39,45.0,54.0,2.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,chris gruetzemacher,15.0,5.0,0.0,172.72,70.31,172.72,6.18,57.0,4.96,52.0,0.21,50.0,65.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
3529,UFC 223: Khabib vs. Iaquinta ,karolina kowalkiewicz,16.0,7.0,0.0,160.02,52.16,162.56,5.92,43.0,5.55,59.0,0.36,26.0,74.0,0.2,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,felice herrig,14.0,10.0,0.0,162.56,52.16,165.1,3.84,37.0,5.19,48.0,1.08,28.0,75.0,0.8,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3530,UFC 223: Khabib vs. Iaquinta ,evan dunham,18.0,9.0,1.0,177.8,70.31,177.8,5.33,39.0,3.54,61.0,1.82,33.0,79.0,1.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,olivier aubin-mercier,11.0,5.0,0.0,175.26,70.31,177.8,2.48,51.0,2.97,55.0,2.36,33.0,70.0,0.5,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0
3531,UFC 223: Khabib vs. Iaquinta ,bec rawlings,7.0,8.0,0.0,167.64,56.7,162.56,4.48,42.0,5.66,57.0,0.71,40.0,68.0,0.4,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,ashlee evans-smith,6.0,6.0,0.0,172.72,61.23,170.18,4.03,34.0,4.59,53.0,0.95,22.0,50.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
3532,UFC 223: Khabib vs. Iaquinta ,devin clark,14.0,8.0,0.0,182.88,92.99,190.5,2.99,55.0,2.95,43.0,2.35,33.0,60.0,0.1,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,mike rodriguez,11.0,7.0,0.0,193.04,92.99,208.28,4.35,53.0,4.24,41.0,0.0,0.0,37.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0
3533,UFC Fight Night: Werdum vs. Volkov ,fabricio werdum,24.0,9.0,1.0,193.04,104.78,195.58,3.59,52.0,2.64,55.0,1.75,31.0,31.0,1.2,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,alexander volkov,37.0,10.0,0.0,200.66,113.4,203.2,5.1,57.0,3.0,54.0,0.49,63.0,73.0,0.2,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
3534,UFC Fight Night: Werdum vs. Volkov ,jimi manuwa,17.0,6.0,0.0,185.42,92.99,200.66,3.43,54.0,3.97,49.0,0.53,18.0,70.0,0.4,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,jan blachowicz,29.0,10.0,1.0,187.96,92.99,198.12,3.41,50.0,2.91,53.0,1.09,50.0,68.0,0.3,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
3535,UFC Fight Night: Werdum vs. Volkov ,tom duquesnoy,16.0,2.0,0.0,170.18,61.23,172.72,3.83,45.0,5.3,62.0,0.42,25.0,46.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,terrion ware,17.0,9.0,0.0,172.72,61.23,180.34,4.02,32.0,6.07,50.0,0.5,22.0,44.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3536,UFC Fight Night: Werdum vs. Volkov ,leon edwards,21.0,3.0,0.0,187.96,77.11,187.96,2.8,53.0,2.4,53.0,1.26,33.0,69.0,0.3,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,peter sobotta,17.0,7.0,1.0,182.88,77.11,190.5,2.14,40.0,2.9,58.0,1.53,32.0,77.0,0.5,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0
3537,UFC Fight Night: Werdum vs. Volkov ,john phillips,22.0,11.0,0.0,180.34,83.91,190.5,1.72,34.0,4.03,49.0,0.0,0.0,7.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,charles byrd,10.0,7.0,0.0,177.8,83.91,185.42,3.43,55.0,2.63,55.0,2.5,50.0,40.0,1.5,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3538,UFC Fight Night: Werdum vs. Volkov ,danny roberts,18.0,8.0,0.0,185.42,77.11,187.96,3.18,39.0,3.73,50.0,0.24,9.0,57.0,0.2,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,oliver enkamp,7.0,2.0,0.0,182.88,77.11,195.58,2.38,36.0,3.55,37.0,0.87,16.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3539,UFC Fight Night: Werdum vs. Volkov ,danny henry,12.0,4.0,0.0,182.88,65.77,185.42,5.2,51.0,4.16,45.0,0.74,33.0,50.0,2.2,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,hakeem dawodu,13.0,4.0,1.0,172.72,65.77,185.42,5.45,50.0,3.37,56.0,0.0,0.0,65.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
3540,UFC Fight Night: Werdum vs. Volkov ,paul craig,17.0,7.0,1.0,190.5,83.91,193.04,2.42,46.0,2.86,45.0,1.76,22.0,37.0,1.6,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,magomed ankalaev,18.0,1.0,1.0,190.5,92.99,190.5,3.56,52.0,2.2,58.0,1.07,31.0,86.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
3541,UFC Fight Night: Werdum vs. Volkov ,stevie ray,23.0,9.0,0.0,177.8,70.31,177.8,3.73,44.0,2.93,54.0,0.75,46.0,55.0,0.6,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,kajan johnson,23.0,13.0,1.0,180.34,70.31,190.5,2.47,42.0,1.59,64.0,1.54,37.0,62.0,0.2,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3542,UFC Fight Night: Werdum vs. Volkov ,mark godbeer,13.0,4.0,0.0,193.04,108.86,195.58,3.97,53.0,3.3,54.0,0.0,0.0,28.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,dmitry sosnovskiy,11.0,0.0,0.0,190.5,108.86,195.58,2.95,70.0,2.53,35.0,3.16,66.0,100.0,3.2,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4092429168601951,0
3543,UFC 222: Cyborg vs. Kunitskaya ,cristiane justino,21.0,2.0,0.0,172.72,65.77,172.72,7.28,52.0,2.25,64.0,0.66,55.0,94.0,0.4,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,,16.904613466334165,7.123316708229426,0.26184538653366585,178.50277556109725,76.04575311720697,182.63777823983995,3.334996259351621,43.17805486284289,3.4794339152119704,52.23266832917706,1.4639675810473816,35.81346633416459,56.50286783042394,0.6059725685785535,37.268952618453866,0.0011221945137157108,0.7433915211970075,0.0004987531172069825,0.1901496259351621,0.05486284289276808,0.00997506234413965,0.4684200282696263,0
3544,UFC 222: Cyborg vs. Kunitskaya ,frankie edgar,23.0,11.0,1.0,167.64,61.23,172.72,3.77,40.0,2.82,65.0,2.29,31.0,65.0,0.3,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,brian ortega,15.0,3.0,0.0,172.72,65.77,175.26,4.19,38.0,6.66,49.0,0.95,23.0,56.0,1.2,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0
3545,UFC 222: Cyborg vs. Kunitskaya ,sean omalley,17.0,1.0,0.0,180.34,61.23,182.88,7.25,61.0,3.51,61.0,0.43,42.0,62.0,0.4,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,andre soukhamthath,13.0,8.0,0.0,175.26,61.23,177.8,2.77,44.0,4.31,49.0,1.25,53.0,58.0,0.2,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0
3546,UFC 222: Cyborg vs. Kunitskaya ,stefan struve,33.0,13.0,0.0,210.82,120.2,213.36,3.12,47.0,4.04,46.0,0.56,46.0,55.0,1.7,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,andrei arlovski,34.0,22.0,0.0,190.5,108.86,195.58,3.78,45.0,3.2,57.0,0.39,36.0,76.0,0.2,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
3547,UFC 222: Cyborg vs. Kunitskaya ,cat zingano,10.0,4.0,0.0,167.64,65.77,172.72,2.57,61.0,1.63,47.0,2.77,65.0,42.0,0.8,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,ketlen vieira,14.0,3.0,0.0,172.72,61.23,172.72,3.04,41.0,3.92,51.0,1.51,44.0,92.0,0.6,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3548,UFC 222: Cyborg vs. Kunitskaya ,ashley yoder,8.0,9.0,0.0,170.18,52.16,175.26,3.42,39.0,4.13,47.0,1.09,27.0,66.0,0.6,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,mackenzie dern,13.0,4.0,0.0,162.56,52.16,160.02,3.49,40.0,4.21,51.0,0.77,14.0,40.0,1.4,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
3549,UFC 222: Cyborg vs. Kunitskaya ,beneil dariush,22.0,6.0,1.0,177.8,70.31,182.88,3.78,48.0,2.65,57.0,1.9,34.0,80.0,0.9,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,alexander hernandez,14.0,7.0,0.0,175.26,65.77,182.88,4.63,41.0,4.9,56.0,1.2,31.0,60.0,0.1,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
3550,UFC 222: Cyborg vs. Kunitskaya ,john dodson,22.0,12.0,0.0,160.02,61.23,167.64,3.2,40.0,3.58,61.0,0.71,28.0,82.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,pedro munhoz,20.0,8.0,0.0,167.64,61.23,165.1,5.45,43.0,6.14,56.0,0.47,19.0,82.0,0.5,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
3551,UFC 222: Cyborg vs. Kunitskaya ,cb dollaway,17.0,9.0,0.0,187.96,83.91,193.04,2.65,47.0,2.58,54.0,3.55,54.0,62.0,1.2,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,hector lombard,34.0,10.0,1.0,175.26,83.91,180.34,3.02,46.0,3.35,53.0,1.69,48.0,77.0,0.5,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3552,UFC 222: Cyborg vs. Kunitskaya ,mike pyle,27.0,14.0,1.0,182.88,77.11,187.96,2.74,45.0,2.84,60.0,1.8,35.0,70.0,1.5,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,zak ottow,17.0,7.0,0.0,180.34,77.11,182.88,2.63,36.0,2.73,58.0,0.97,29.0,57.0,0.4,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
