event,date,fighter1,fighter2,f1_open,f2_open,f1_close,f2_close,f1_odds,f2_odds,f1_open_ts,f2_open_ts,f1_close_ts,f2_close_ts,f1_history_points,f2_history_points,f1_books,f2_books,matchup_id,source_url
UFC 159: Jones vs. Sonnen,2013-04-27,Bryan Caraway,Johnny Bedford,105,-145,103,-117,103,-117,2013-04-24T05:45:10+00:00,2013-04-24T05:45:10+00:00,2013-04-27T23:35:40+00:00,2013-04-27T23:35:40+00:00,26,26,0,0,6948,https://www.bestfightodds.com/events/ufc-159-jones-vs-sonnen-633
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Benson Henderson,Gilbert Melendez,-280,200,-324,283,-324,283,2013-01-18T14:15:04+00:00,2013-01-18T14:15:04+00:00,2013-04-21T01:40:40+00:00,2013-04-21T01:40:40+00:00,45,45,0,0,6458,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Daniel Cormier,Frank Mir,-350,250,-375,325,-375,325,2013-01-18T14:15:04+00:00,2013-01-18T14:15:04+00:00,2013-04-21T01:00:43+00:00,2013-04-21T01:00:43+00:00,37,37,0,0,6459,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Josh Thomson,Nate Diaz,120,-160,130,-145,130,-145,2013-03-02T01:05:06+00:00,2013-03-02T01:05:06+00:00,2013-04-21T00:40:39+00:00,2013-04-21T00:40:39+00:00,54,54,0,0,6515,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Myles Jury,Ramsey Nijem,-230,170,-215,190,-215,190,2013-04-16T01:05:04+00:00,2013-04-16T01:05:04+00:00,2013-04-20T22:25:49+00:00,2013-04-20T22:25:49+00:00,26,26,0,0,6544,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Chad Mendes,Darren Elkins,-445,315,-610,483,-610,483,2013-04-16T01:05:04+00:00,2013-04-16T01:05:04+00:00,2013-04-20T22:05:44+00:00,2013-04-20T22:05:44+00:00,17,17,0,0,6797,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Francis Carmont,Lorenz Larkin,-125,-115,-115,100,-115,100,2013-04-16T01:05:04+00:00,2013-04-16T01:05:04+00:00,2013-04-20T23:00:44+00:00,2013-04-20T23:00:44+00:00,48,48,0,0,6798,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Jordan Mein,Matt Brown,-270,190,-325,283,-325,283,2013-04-16T01:05:04+00:00,2013-04-16T01:05:04+00:00,2013-04-20T23:45:06+00:00,2013-04-20T23:45:06+00:00,28,28,0,0,6804,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Jorge Masvidal,Tim Means,-165,125,-120,100,-120,100,2013-04-16T01:10:05+00:00,2013-04-16T01:10:05+00:00,2013-04-20T20:30:42+00:00,2013-04-20T20:30:42+00:00,18,18,0,0,6545,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Anthony Njokuani,Roger Bowling,-210,160,-180,165,-180,165,2013-04-16T01:10:05+00:00,2013-04-16T01:10:05+00:00,2013-04-20T20:20:44+00:00,2013-04-20T20:20:44+00:00,21,21,0,0,6547,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Clifford Starks,Yoel Romero,-125,-115,158,-172,158,-172,2013-04-16T01:10:05+00:00,2013-04-16T01:10:05+00:00,2013-04-20T20:05:05+00:00,2013-04-20T20:05:05+00:00,29,29,0,0,6548,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Darren Uyenoyama,Joseph Benavidez,335,-505,465,-585,465,-585,2013-04-16T01:10:05+00:00,2013-04-16T01:10:05+00:00,2013-04-20T18:30:47+00:00,2013-04-20T18:30:47+00:00,13,13,0,0,6800,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on FOX 7: Henderson vs. Melendez,2013-04-20,Hugo Viana,T.J. Dillashaw,215,-295,290,-334,290,-334,2013-04-16T01:10:05+00:00,2013-04-16T01:10:05+00:00,2013-04-20T20:20:44+00:00,2013-04-20T20:20:44+00:00,18,18,0,0,6828,https://www.bestfightodds.com/events/ufc-on-fox-7-henderson-vs-melendez-634
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Gegard Mousasi,Ilir Latifi,-2000,1000,-679,538,-679,538,2013-04-03T00:20:04+00:00,2013-04-03T00:20:04+00:00,2013-04-06T20:35:51+00:00,2013-04-06T20:35:51+00:00,29,29,0,0,6852,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Brad Pickett,Mike Easton,-180,140,-152,138,-152,138,2013-03-13T22:45:06+00:00,2013-03-13T22:45:06+00:00,2013-04-06T18:55:03+00:00,2013-04-06T18:55:03+00:00,40,40,0,0,6550,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Ross Pearson,Ryan Couture,-290,210,-350,305,-350,305,2013-03-13T22:45:06+00:00,2013-03-13T22:45:06+00:00,2013-04-06T19:55:49+00:00,2013-04-06T19:55:49+00:00,18,18,0,0,6553,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Matt Mitrione,Philip de Fries,-350,250,-262,230,-262,230,2013-03-14T22:50:06+00:00,2013-03-14T22:50:06+00:00,2013-04-06T19:40:07+00:00,2013-04-06T19:40:07+00:00,19,19,0,0,6552,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Diego Brandao,Pablo Garza,-215,165,-215,190,-215,190,2013-03-29T18:20:07+00:00,2013-03-29T18:20:07+00:00,2013-04-06T17:55:06+00:00,2013-04-06T17:55:06+00:00,14,14,0,0,6783,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Akira Corassani,Robert Peralta,250,-350,410,-499,410,-499,2013-03-29T18:25:05+00:00,2013-03-29T18:25:05+00:00,2013-04-06T18:10:05+00:00,2013-04-06T18:10:05+00:00,26,26,0,0,6503,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Michael Johnson,Reza Madadi,-195,155,-300,260,-300,260,2013-03-29T18:25:05+00:00,2013-03-29T18:25:05+00:00,2013-04-06T17:30:05+00:00,2013-04-06T17:30:05+00:00,30,30,0,0,6556,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Conor McGregor,Marcus Brimage,-170,130,-155,140,-155,140,2013-03-29T18:30:13+00:00,2013-03-29T18:30:13+00:00,2013-04-06T16:05:05+00:00,2013-04-06T16:05:05+00:00,19,19,0,0,6551,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Adlan Amagov,Chris Spang,-155,115,-192,173,-192,173,2013-03-29T18:30:13+00:00,2013-03-29T18:30:13+00:00,2013-04-06T15:15:06+00:00,2013-04-06T15:15:06+00:00,26,26,0,0,6555,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Ben Alloway,Ryan Laflare,-120,-120,243,-274,243,-274,2013-03-29T18:35:05+00:00,2013-03-29T18:35:05+00:00,2013-04-06T15:40:06+00:00,2013-04-06T15:40:06+00:00,23,23,0,0,6554,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Michael Kuiper,Tom Lawlor,105,-145,123,-137,123,-137,2013-03-29T18:40:06+00:00,2013-03-29T18:40:06+00:00,2013-04-06T15:15:50+00:00,2013-04-06T15:15:50+00:00,29,29,0,0,6784,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Adam Cella,Tor Troeng,250,-350,220,-250,220,-250,2013-03-29T18:40:06+00:00,2013-03-29T18:40:06+00:00,2013-04-06T16:10:50+00:00,2013-04-06T16:10:50+00:00,11,11,0,0,6785,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC on Fuel TV 9: Mousasi vs. Latifi,2013-04-06,Besam Yousef,Papy Abedi,130,-170,110,-125,110,-125,2013-03-29T18:45:05+00:00,2013-03-29T18:45:05+00:00,2013-04-06T14:41:08+00:00,2013-04-06T14:41:08+00:00,23,23,0,0,6549,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636
UFC 158: St-Pierre vs. Diaz,2013-03-16,Georges St-Pierre,Nick Diaz,-430,310,-535,433,-535,433,2012-12-17T17:10:03+00:00,2012-12-17T17:10:03+00:00,2013-03-17T04:10:26+00:00,2013-03-17T04:10:26+00:00,26,26,0,0,6349,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Carlos Condit,Johny Hendricks,125,-165,-107,-106,-107,-106,2013-02-28T01:40:05+00:00,2013-02-28T01:40:05+00:00,2013-03-17T03:30:36+00:00,2013-03-17T03:30:36+00:00,32,32,0,0,6586,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Jake Ellenberger,Nate Marquardt,-160,120,-142,128,-142,128,2013-03-01T00:45:04+00:00,2013-03-01T00:45:04+00:00,2013-03-17T03:15:05+00:00,2013-03-17T03:15:05+00:00,20,20,0,0,6587,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Chris Camozzi,Nick Ring,140,-180,133,-147,133,-147,2013-03-11T18:15:03+00:00,2013-03-11T18:15:03+00:00,2013-03-17T02:45:05+00:00,2013-03-17T02:45:05+00:00,39,39,0,0,6613,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Colin Fletcher,Mike Ricci,205,-285,383,-445,383,-445,2013-03-11T18:15:04+00:00,2013-03-11T18:15:04+00:00,2013-03-17T02:15:21+00:00,2013-03-17T02:15:21+00:00,29,29,0,0,6614,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Antonio Carvalho,Darren Elkins,170,-230,208,-232,208,-232,2013-03-12T18:00:06+00:00,2013-03-12T18:00:06+00:00,2013-03-17T01:00:39+00:00,2013-03-17T01:00:39+00:00,26,26,0,0,6615,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Dan Miller,Jordan Mein,170,-230,250,-300,250,-300,2013-03-12T18:00:06+00:00,2013-03-12T18:00:06+00:00,2013-03-17T00:30:04+00:00,2013-03-17T00:30:04+00:00,28,28,0,0,6616,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Daron Cruickshank,John Makdessi,-140,100,113,-127,113,-127,2013-03-12T18:00:06+00:00,2013-03-12T18:00:06+00:00,2013-03-17T00:10:05+00:00,2013-03-17T00:10:05+00:00,51,51,0,0,6617,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Quinn Mulhern,Rick Story,240,-320,325,-375,325,-375,2013-03-12T18:00:06+00:00,2013-03-12T18:00:06+00:00,2013-03-16T22:10:05+00:00,2013-03-16T22:10:05+00:00,15,15,0,0,6618,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Issei Tamura,T.J. Dillashaw,285,-405,525,-660,525,-660,2013-03-12T18:00:06+00:00,2013-03-12T18:00:06+00:00,2013-03-16T22:55:04+00:00,2013-03-16T22:55:04+00:00,17,17,0,0,6619,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,George Roop,Reuben Duran,-140,100,108,-122,108,-122,2013-03-12T18:00:06+00:00,2013-03-12T18:00:06+00:00,2013-03-16T22:25:50+00:00,2013-03-16T22:25:50+00:00,27,27,0,0,6621,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC 158: St-Pierre vs. Diaz,2013-03-16,Bobby Voelker,Patrick Cote,140,-170,175,-195,175,-195,2013-03-12T18:30:20+00:00,2013-03-12T18:30:20+00:00,2013-03-17T01:25:05+00:00,2013-03-17T01:25:05+00:00,24,24,0,0,6449,https://www.bestfightodds.com/events/ufc-158-st-pierre-vs-diaz-627
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Brian Stann,Wanderlei Silva,-230,170,-300,260,-300,260,2012-12-28T00:05:03+00:00,2012-12-28T00:05:03+00:00,2013-03-02T23:35:36+00:00,2013-03-02T23:35:36+00:00,30,30,0,0,6415,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Mark Hunt,Stefan Struve,140,-180,184,-207,184,-207,2012-12-28T00:10:03+00:00,2012-12-28T00:10:03+00:00,2013-03-03T04:45:05+00:00,2013-03-03T04:45:05+00:00,34,34,0,0,6339,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Diego Sanchez,Takanori Gomi,-380,260,-220,196,-220,196,2013-02-10T23:00:03+00:00,2013-02-10T23:00:03+00:00,2013-03-03T04:45:05+00:00,2013-03-03T04:45:05+00:00,42,42,0,0,6443,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Dong Hyun Kim,Siyar Bahadurzada,-185,145,-186,168,-186,168,2013-02-26T02:30:04+00:00,2013-02-26T02:30:04+00:00,2013-03-03T03:10:07+00:00,2013-03-03T03:10:07+00:00,42,42,0,0,6444,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Hector Lombard,Yushin Okami,-230,170,-202,180,-202,180,2013-02-26T02:30:04+00:00,2013-02-26T02:30:04+00:00,2013-03-03T04:15:05+00:00,2013-03-03T04:15:05+00:00,30,30,0,0,6451,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Mizuto Hirota,Rani Yahya,-110,-130,-152,138,-152,138,2013-02-26T02:30:04+00:00,2013-02-26T02:30:04+00:00,2013-03-03T03:40:07+00:00,2013-03-03T03:40:07+00:00,36,36,0,0,6452,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Brad Tavares,Riki Fukuda,-120,-120,-122,108,-122,108,2013-02-26T18:20:05+00:00,2013-02-26T18:20:05+00:00,2013-03-03T02:20:27+00:00,2013-03-03T02:20:27+00:00,26,26,0,0,6445,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Cristiano Marcello,Kazuki Tokudome,105,-145,103,-117,103,-117,2013-02-26T18:25:05+00:00,2013-02-26T18:25:05+00:00,2013-03-03T00:55:32+00:00,2013-03-03T00:55:32+00:00,30,30,0,0,6446,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Bryan Caraway,Takeya Mizugaki,135,-175,190,-215,190,-215,2013-02-26T18:25:05+00:00,2013-02-26T18:25:05+00:00,2013-03-03T02:00:05+00:00,2013-03-03T02:00:05+00:00,23,23,0,0,6447,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Alex Caceres,Kyung Ho Kang,115,-155,-102,-112,-102,-112,2013-02-26T18:25:05+00:00,2013-02-26T18:25:05+00:00,2013-03-03T01:00:39+00:00,2013-03-03T01:00:39+00:00,30,30,0,0,6448,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,Hyun Gyu Lim,Marcelo Guimaraes,-230,170,-272,239,-272,239,2013-02-26T18:25:05+00:00,2013-02-26T18:25:05+00:00,2013-03-03T00:35:03+00:00,2013-03-03T00:35:03+00:00,18,18,0,0,6453,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625
UFC 157: Rousey vs. Carmouche,2013-02-23,Liz Carmouche,Ronda Rousey,700,-1500,725,-947,725,-947,2012-12-07T00:00:04+00:00,2012-12-07T00:00:04+00:00,2013-02-24T04:30:05+00:00,2013-02-24T04:30:05+00:00,17,17,0,0,6347,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Dan Henderson,Lyoto Machida,170,-230,181,-203,181,-203,2012-11-25T00:40:06+00:00,2012-11-25T00:40:06+00:00,2013-02-24T04:25:04+00:00,2013-02-24T04:25:04+00:00,34,34,0,0,6026,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Ivan Menjivar,Urijah Faber,140,-180,314,-360,314,-360,2012-12-30T17:20:04+00:00,2012-12-30T17:20:04+00:00,2013-02-24T03:55:04+00:00,2013-02-24T03:55:04+00:00,23,23,0,0,6346,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Josh Koscheck,Robbie Lawler,-325,250,-324,283,-324,283,2013-02-03T00:10:10+00:00,2013-02-03T00:10:10+00:00,2013-02-24T03:15:05+00:00,2013-02-24T03:15:05+00:00,26,26,0,0,6405,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Court McGee,Josh Neer,-230,170,-352,305,-352,305,2013-02-19T16:50:05+00:00,2013-02-19T16:50:05+00:00,2013-02-24T03:30:04+00:00,2013-02-24T03:30:04+00:00,23,23,0,0,6407,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Brendan Schaub,Lavar Johnson,-120,-120,-114,100,-114,100,2013-02-19T16:55:10+00:00,2013-02-19T16:55:10+00:00,2013-02-24T02:35:05+00:00,2013-02-24T02:35:05+00:00,35,35,0,0,6356,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Anton Kuivanen,Michael Chiesa,165,-215,168,-185,168,-185,2013-02-19T16:55:10+00:00,2013-02-19T16:55:10+00:00,2013-02-24T02:10:04+00:00,2013-02-24T02:10:04+00:00,18,18,0,0,6408,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Dennis Bermudez,Matt Grice,-350,250,-405,348,-405,348,2013-02-19T16:55:10+00:00,2013-02-19T16:55:10+00:00,2013-02-24T01:10:32+00:00,2013-02-24T01:10:32+00:00,15,15,0,0,6412,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Caros Fodor,Sam Stout,-135,-105,-160,145,-160,145,2013-02-19T16:55:10+00:00,2013-02-19T16:55:10+00:00,2013-02-24T01:05:05+00:00,2013-02-24T01:05:05+00:00,17,17,0,0,6413,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Jon Manley,Neil Magny,105,-145,135,-150,135,-150,2013-02-19T17:00:05+00:00,2013-02-19T17:00:05+00:00,2013-02-23T23:10:05+00:00,2013-02-23T23:10:05+00:00,13,13,0,0,6406,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Brock Jardine,Kenny Robertson,-165,125,-147,133,-147,133,2013-02-19T17:00:05+00:00,2013-02-19T17:00:05+00:00,2013-02-23T22:05:35+00:00,2013-02-23T22:05:35+00:00,27,27,0,0,6414,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC 157: Rousey vs. Carmouche,2013-02-23,Nah-Shon Burrell,Yuri Villefort,-135,-105,133,-147,133,-147,2013-02-19T17:00:05+00:00,2013-02-19T17:00:05+00:00,2013-02-23T23:35:06+00:00,2013-02-23T23:35:06+00:00,15,15,0,0,6579,https://www.bestfightodds.com/events/ufc-157-rousey-vs-carmouche-618
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Michael McDonald,Renan Barao,180,-260,263,-302,263,-302,2013-02-09T17:15:06+00:00,2013-02-09T17:15:06+00:00,2013-02-16T22:45:04+00:00,2013-02-16T22:45:04+00:00,25,25,0,0,6249,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Cub Swanson,Dustin Poirier,105,-145,-102,-112,-102,-112,2013-02-09T17:15:06+00:00,2013-02-09T17:15:06+00:00,2013-02-16T22:05:04+00:00,2013-02-16T22:05:04+00:00,28,28,0,0,6461,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Cyrille Diabate,Jimi Manuwa,140,-180,180,-202,180,-202,2013-02-09T17:20:06+00:00,2013-02-09T17:20:06+00:00,2013-02-16T21:40:07+00:00,2013-02-16T21:40:07+00:00,34,34,0,0,6433,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,James Te Huna,Ryan Jimmo,-165,125,-225,190,-225,190,2013-02-09T17:20:06+00:00,2013-02-09T17:20:06+00:00,2013-02-16T20:45:05+00:00,2013-02-16T20:45:05+00:00,25,25,0,0,6434,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Che Mills,Matthew Riddle,-140,100,-110,-105,-110,-105,2013-02-09T17:20:06+00:00,2013-02-09T17:20:06+00:00,2013-02-16T20:10:05+00:00,2013-02-16T20:10:05+00:00,44,44,0,0,6436,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Gunnar Nelson,Jorge Santiago,-320,240,-325,285,-325,285,2013-02-09T17:20:06+00:00,2013-02-09T17:20:06+00:00,2013-02-16T21:15:04+00:00,2013-02-16T21:15:04+00:00,27,27,0,0,6523,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Renee Forte,Terry Etim,250,-350,310,-357,310,-357,2013-02-10T03:20:03+00:00,2013-02-10T03:20:03+00:00,2013-02-16T19:20:51+00:00,2013-02-16T19:20:51+00:00,16,16,0,0,6437,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Danny Castillo,Paul Sass,-120,-120,-106,-108,-106,-108,2013-02-10T03:20:03+00:00,2013-02-10T03:20:03+00:00,2013-02-16T18:50:04+00:00,2013-02-16T18:50:04+00:00,45,45,0,0,6438,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Andy Ogle,Josh Grispi,170,-230,138,-152,138,-152,2013-02-10T03:20:03+00:00,2013-02-10T03:20:03+00:00,2013-02-16T18:35:05+00:00,2013-02-16T18:35:05+00:00,40,40,0,0,6439,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Stanislav Nedkov,Tom Watson,-120,-120,100,-115,100,-115,2013-02-10T03:25:05+00:00,2013-02-10T03:25:05+00:00,2013-02-16T18:15:09+00:00,2013-02-16T18:15:09+00:00,43,43,0,0,6440,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Motonobu Tezuka,Vaughan Lee,140,-180,121,-135,121,-135,2013-02-10T03:25:05+00:00,2013-02-10T03:25:05+00:00,2013-02-16T17:40:49+00:00,2013-02-16T17:40:49+00:00,24,24,0,0,6441,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC on Fuel TV 7: Barao vs. McDonald,2013-02-16,Phil Harris,Ulysses Gomez,180,-260,180,-202,180,-202,2013-02-10T03:25:05+00:00,2013-02-10T03:25:05+00:00,2013-02-16T16:46:12+00:00,2013-02-16T16:46:12+00:00,19,19,0,0,6442,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632
UFC 156: Aldo vs. Edgar,2013-02-02,Frankie Edgar,Jose Aldo,155,-195,165,-180,165,-180,2012-11-06T19:15:12+00:00,2012-11-06T19:15:12+00:00,2013-02-03T04:40:56+00:00,2013-02-03T04:40:56+00:00,61,61,0,0,6187,https://www.bestfightodds.com/events/ufc-156-aldo-vs-edgar-611
UFC 156: Aldo vs. Edgar,2013-02-02,Antonio Rogerio Nogueira,Rashad Evans,250,-350,425,-537,425,-537,2012-11-06T19:15:12+00:00,2012-11-06T19:15:12+00:00,2013-02-03T04:45:05+00:00,2013-02-03T04:45:05+00:00,40,40,0,0,6188,https://www.bestfightodds.com/events/ufc-156-aldo-vs-edgar-611
UFC 156: Aldo vs. Edgar,2013-02-02,Alistair Overeem,Antonio Silva,-350,250,-435,373,-435,373,2012-12-28T00:05:03+00:00,2012-12-28T00:05:03+00:00,2013-02-03T02:50:04+00:00,2013-02-03T02:50:04+00:00,40,40,0,0,6291,https://www.bestfightodds.com/events/ufc-156-aldo-vs-edgar-611
UFC 156: Aldo vs. Edgar,2013-02-02,Demian Maia,Jon Fitch,110,-150,161,-175,161,-175,2012-12-30T06:20:03+00:00,2012-12-30T06:20:03+00:00,2013-02-03T03:40:43+00:00,2013-02-03T03:40:43+00:00,64,64,0,0,6340,https://www.bestfightodds.com/events/ufc-156-aldo-vs-edgar-611
